movie_id,title,runtime_minutes,genres,average_rating,num_votes,release_date,production_budget,domestic_gross,worldwide_gross,studio,year,roi_domestic,roi_worldwide
tt1318514,Rise of the Planet of the Apes,105.0,Sci-Fi,7.6,473020,2011-08-05,93000000,176760185,470986200,Fox,2011,1.9006471505376343,5.064367741935484
tt1319716,It's a Wonderful Afterlife,100.0,Comedy,5.4,1361,2010-10-08,10000000,0,1642939,UTV,2010,0.0,0.1642939
tt1319716,It's a Wonderful Afterlife,100.0,Drama,5.4,1361,2010-10-08,10000000,0,1642939,UTV,2010,0.0,0.1642939
tt1319716,It's a Wonderful Afterlife,100.0,Fantasy,5.4,1361,2010-10-08,10000000,0,1642939,UTV,2010,0.0,0.1642939
tt1320244,The Last Exorcism,87.0,Drama,5.6,45815,2010-08-27,1800000,41034350,70165900,LGF,2010,22.79686111111111,38.98105555555556
tt1320244,The Last Exorcism,87.0,Horror,5.6,45815,2010-08-27,1800000,41034350,70165900,LGF,2010,22.79686111111111,38.98105555555556
tt1320244,The Last Exorcism,87.0,Thriller,5.6,45815,2010-08-27,1800000,41034350,70165900,LGF,2010,22.79686111111111,38.98105555555556
tt1320253,The Expendables,103.0,Action,6.5,307897,2010-08-13,82000000,103068524,268268174,LGF,2010,1.2569332195121952,3.2715630975609757
tt1320253,The Expendables,103.0,Adventure,6.5,307897,2010-08-13,82000000,103068524,268268174,LGF,2010,1.2569332195121952,3.2715630975609757
tt1320253,The Expendables,103.0,Thriller,6.5,307897,2010-08-13,82000000,103068524,268268174,LGF,2010,1.2569332195121952,3.2715630975609757
tt1320261,Gulliver's Travels,85.0,Adventure,4.9,61178,2010-12-25,112000000,42779261,232017848,Fox,2010,0.3819576875,2.0715879285714287
tt1320261,Gulliver's Travels,85.0,Comedy,4.9,61178,2010-12-25,112000000,42779261,232017848,Fox,2010,0.3819576875,2.0715879285714287
tt1320261,Gulliver's Travels,85.0,Family,4.9,61178,2010-12-25,112000000,42779261,232017848,Fox,2010,0.3819576875,2.0715879285714287
tt1321860,The Beaver,91.0,Drama,6.7,45173,2011-05-06,21000000,970816,5046038,Sum.,2011,0.04622933333333333,0.2402875238095238
tt1321870,Gangster Squad,113.0,Action,6.7,195560,2013-01-11,60000000,46000903,104100903,WB,2013,0.7666817166666666,1.73501505
tt1321870,Gangster Squad,113.0,Crime,6.7,195560,2013-01-11,60000000,46000903,104100903,WB,2013,0.7666817166666666,1.73501505
tt1321870,Gangster Squad,113.0,Drama,6.7,195560,2013-01-11,60000000,46000903,104100903,WB,2013,0.7666817166666666,1.73501505
tt1322269,August: Osage County,121.0,Comedy,7.2,79383,2013-12-25,25000000,37738810,50738810,Wein.,2013,1.5095524,2.0295524
tt1322269,August: Osage County,121.0,Drama,7.2,79383,2013-12-25,25000000,37738810,50738810,Wein.,2013,1.5095524,2.0295524
tt1322312,Going the Distance,102.0,Comedy,6.3,54421,2010-09-03,32000000,17804299,43603990,WB (NL),2010,0.55638434375,1.3626246875
tt1322312,Going the Distance,102.0,Romance,6.3,54421,2010-09-03,32000000,17804299,43603990,WB (NL),2010,0.55638434375,1.3626246875
tt6135412,Going the Distance,117.0,Unknown,3.9,13,2010-09-03,32000000,17804299,43603990,WB (NL),2010,0.55638434375,1.3626246875
tt1323045,Frozen,93.0,Adventure,6.2,62311,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt1323045,Frozen,93.0,Drama,6.2,62311,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt1323045,Frozen,93.0,Sport,6.2,62311,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt1611845,Frozen,92.0,Fantasy,5.4,75,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt1611845,Frozen,92.0,Romance,5.4,75,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt2294629,Frozen,102.0,Adventure,7.5,516998,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt2294629,Frozen,102.0,Animation,7.5,516998,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt2294629,Frozen,102.0,Comedy,7.5,516998,2013-11-22,150000000,400738009,1272469910,BV,2013,2.671586726666667,8.483132733333333
tt1323594,Despicable Me,95.0,Animation,7.7,464511,2010-07-09,69000000,251513985,543464573,Uni.,2010,3.6451302173913045,7.87629815942029
tt1323594,Despicable Me,95.0,Comedy,7.7,464511,2010-07-09,69000000,251513985,543464573,Uni.,2010,3.6451302173913045,7.87629815942029
tt1323594,Despicable Me,95.0,Family,7.7,464511,2010-07-09,69000000,251513985,543464573,Uni.,2010,3.6451302173913045,7.87629815942029
tt1325004,The Twilight Saga: Eclipse,124.0,Adventure,5.0,211733,2010-06-30,68000000,300531751,706102828,Sum.,2010,4.419584573529412,10.383865117647058
tt1325004,The Twilight Saga: Eclipse,124.0,Drama,5.0,211733,2010-06-30,68000000,300531751,706102828,Sum.,2010,4.419584573529412,10.383865117647058
tt1325004,The Twilight Saga: Eclipse,124.0,Fantasy,5.0,211733,2010-06-30,68000000,300531751,706102828,Sum.,2010,4.419584573529412,10.383865117647058
tt1327194,The Lucky One,101.0,Drama,6.5,94359,2012-04-20,25000000,60457138,96633833,WB,2012,2.41828552,3.86535332
tt1327194,The Lucky One,101.0,Romance,6.5,94359,2012-04-20,25000000,60457138,96633833,WB,2012,2.41828552,3.86535332
tt1327709,Cyrus,87.0,Crime,4.7,944,2010-06-18,7000000,7468936,10062896,FoxS,2010,1.0669908571428572,1.4375565714285714
tt1327709,Cyrus,87.0,Horror,4.7,944,2010-06-18,7000000,7468936,10062896,FoxS,2010,1.0669908571428572,1.4375565714285714
tt1327709,Cyrus,87.0,Mystery,4.7,944,2010-06-18,7000000,7468936,10062896,FoxS,2010,1.0669908571428572,1.4375565714285714
tt1336617,Cyrus,91.0,Comedy,6.3,32457,2010-06-18,7000000,7468936,10062896,FoxS,2010,1.0669908571428572,1.4375565714285714
tt1336617,Cyrus,91.0,Drama,6.3,32457,2010-06-18,7000000,7468936,10062896,FoxS,2010,1.0669908571428572,1.4375565714285714
tt1336617,Cyrus,91.0,Romance,6.3,32457,2010-06-18,7000000,7468936,10062896,FoxS,2010,1.0669908571428572,1.4375565714285714
tt1327773,Lee Daniels' The Butler,132.0,Biography,7.2,102468,2013-08-16,30000000,116632095,177025498,Wein.,2013,3.8877365,5.900849933333333
tt1327773,Lee Daniels' The Butler,132.0,Drama,7.2,102468,2013-08-16,30000000,116632095,177025498,Wein.,2013,3.8877365,5.900849933333333
tt1333125,Movie 43,94.0,Comedy,4.3,92980,2013-01-25,10000000,8840453,31164747,Rela.,2013,0.8840453,3.1164747
tt1334260,Never Let Me Go,103.0,Drama,7.1,130084,2010-09-15,15000000,2434652,11173718,FoxS,2010,0.16231013333333333,0.7449145333333334
tt1334260,Never Let Me Go,103.0,Romance,7.1,130084,2010-09-15,15000000,2434652,11173718,FoxS,2010,0.16231013333333333,0.7449145333333334
tt1334260,Never Let Me Go,103.0,Sci-Fi,7.1,130084,2010-09-15,15000000,2434652,11173718,FoxS,2010,0.16231013333333333,0.7449145333333334
tt1335975,47 Ronin,128.0,Action,6.3,135754,2013-12-25,175000000,38362475,151716815,Uni.,2013,0.21921414285714286,0.8669532285714285
tt1335975,47 Ronin,128.0,Adventure,6.3,135754,2013-12-25,175000000,38362475,151716815,Uni.,2013,0.21921414285714286,0.8669532285714285
tt1335975,47 Ronin,128.0,Drama,6.3,135754,2013-12-25,175000000,38362475,151716815,Uni.,2013,0.21921414285714286,0.8669532285714285
tt1336608,Rock of Ages,123.0,Comedy,5.9,69910,2012-06-15,70000000,38518613,61031932,WB (NL),2012,0.5502659,0.8718847428571429
tt1336608,Rock of Ages,123.0,Drama,5.9,69910,2012-06-15,70000000,38518613,61031932,WB (NL),2012,0.5502659,0.8718847428571429
tt1336608,Rock of Ages,123.0,Musical,5.9,69910,2012-06-15,70000000,38518613,61031932,WB (NL),2012,0.5502659,0.8718847428571429
tt1341167,Four Lions,97.0,Comedy,7.3,66209,2010-11-05,3750000,310007,2436111,Drft.,2010,0.08266853333333334,0.6496296
tt1341167,Four Lions,97.0,Crime,7.3,66209,2010-11-05,3750000,310007,2436111,Drft.,2010,0.08266853333333334,0.6496296
tt1341167,Four Lions,97.0,Drama,7.3,66209,2010-11-05,3750000,310007,2436111,Drft.,2010,0.08266853333333334,0.6496296
tt1343727,Dredd,95.0,Action,7.1,234616,2012-09-21,45000000,13414714,41467606,LGF,2012,0.29810475555555555,0.9215023555555556
tt1343727,Dredd,95.0,Crime,7.1,234616,2012-09-21,45000000,13414714,41467606,LGF,2012,0.29810475555555555,0.9215023555555556
tt1343727,Dredd,95.0,Sci-Fi,7.1,234616,2012-09-21,45000000,13414714,41467606,LGF,2012,0.29810475555555555,0.9215023555555556
tt1345836,The Dark Knight Rises,164.0,Action,8.4,1387769,2012-07-20,275000000,448139099,1084439099,WB,2012,1.6295967236363635,3.9434149054545453
tt1345836,The Dark Knight Rises,164.0,Thriller,8.4,1387769,2012-07-20,275000000,448139099,1084439099,WB,2012,1.6295967236363635,3.9434149054545453
tt1351685,Jack the Giant Slayer,114.0,Adventure,6.3,123127,2013-03-01,195000000,65187603,197687603,WB (NL),2013,0.3342954,1.0137825794871795
tt1351685,Jack the Giant Slayer,114.0,Fantasy,6.3,123127,2013-03-01,195000000,65187603,197687603,WB (NL),2013,0.3342954,1.0137825794871795
tt1355630,If I Stay,107.0,Drama,6.8,107625,2014-08-22,11000000,50474843,78356170,WB (NL),2014,4.588622090909091,7.1232881818181815
tt1355630,If I Stay,107.0,Fantasy,6.8,107625,2014-08-22,11000000,50474843,78356170,WB (NL),2014,4.588622090909091,7.1232881818181815
tt1355630,If I Stay,107.0,Music,6.8,107625,2014-08-22,11000000,50474843,78356170,WB (NL),2014,4.588622090909091,7.1232881818181815
tt1355631,The Infiltrator,127.0,Biography,7.0,61547,2016-07-13,47500000,15436808,20718104,BG,2016,0.3249854315789474,0.4361706105263158
tt1355631,The Infiltrator,127.0,Crime,7.0,61547,2016-07-13,47500000,15436808,20718104,BG,2016,0.3249854315789474,0.4361706105263158
tt1355631,The Infiltrator,127.0,Drama,7.0,61547,2016-07-13,47500000,15436808,20718104,BG,2016,0.3249854315789474,0.4361706105263158
tt1355683,Black Mass,123.0,Biography,6.9,155847,2015-09-18,53000000,62575678,98837872,WB,2015,1.1806731698113206,1.8648655094339623
tt1355683,Black Mass,123.0,Crime,6.9,155847,2015-09-18,53000000,62575678,98837872,WB,2015,1.1806731698113206,1.8648655094339623
tt1355683,Black Mass,123.0,Drama,6.9,155847,2015-09-18,53000000,62575678,98837872,WB,2015,1.1806731698113206,1.8648655094339623
tt1361313,The Extra Man,108.0,Comedy,5.9,4580,2010-07-30,7000000,453377,492108,Magn.,2010,0.06476814285714286,0.07030114285714285
tt1365519,Tomb Raider,119.0,Action,6.3,163560,2018-03-16,90000000,58250803,273477501,WB,2018,0.6472311444444444,3.0386389
tt1365519,Tomb Raider,119.0,Adventure,6.3,163560,2018-03-16,90000000,58250803,273477501,WB,2018,0.6472311444444444,3.0386389
tt1365519,Tomb Raider,119.0,Fantasy,6.3,163560,2018-03-16,90000000,58250803,273477501,WB,2018,0.6472311444444444,3.0386389
tt1366344,The Sitter,81.0,Comedy,5.7,65575,2011-12-09,25000000,30542576,38749404,Fox,2011,1.22170304,1.54997616
tt4697228,The Sitter,97.0,Horror,4.0,250,2011-12-09,25000000,30542576,38749404,Fox,2011,1.22170304,1.54997616
tt1366365,The Cold Light of Day,93.0,Action,4.9,33039,2012-09-07,20000000,3763583,25361206,LG/S,2012,0.18817915,1.2680603
tt1366365,The Cold Light of Day,93.0,Thriller,4.9,33039,2012-09-07,20000000,3763583,25361206,LG/S,2012,0.18817915,1.2680603
tt1371111,Cloud Atlas,172.0,Action,7.4,326473,2012-10-26,102000000,27108272,130673154,WB,2012,0.2657673725490196,1.2811093529411766
tt1371111,Cloud Atlas,172.0,Drama,7.4,326473,2012-10-26,102000000,27108272,130673154,WB,2012,0.2657673725490196,1.2811093529411766
tt1371111,Cloud Atlas,172.0,Mystery,7.4,326473,2012-10-26,102000000,27108272,130673154,WB,2012,0.2657673725490196,1.2811093529411766
tt1371155,Made in Dagenham,113.0,Biography,7.2,13121,2010-11-19,8000000,1095369,15644196,SPC,2010,0.136921125,1.9555245
tt1371155,Made in Dagenham,113.0,Comedy,7.2,13121,2010-11-19,8000000,1095369,15644196,SPC,2010,0.136921125,1.9555245
tt1371155,Made in Dagenham,113.0,Drama,7.2,13121,2010-11-19,8000000,1095369,15644196,SPC,2010,0.136921125,1.9555245
tt1372686,Coriolanus,123.0,Drama,6.1,29654,2012-01-20,10000000,749641,2179623,Wein.,2012,0.0749641,0.2179623
tt1372686,Coriolanus,123.0,Thriller,6.1,29654,2012-01-20,10000000,749641,2179623,Wein.,2012,0.0749641,0.2179623
tt1372686,Coriolanus,123.0,War,6.1,29654,2012-01-20,10000000,749641,2179623,Wein.,2012,0.0749641,0.2179623
tt3313066,Coriolanus,192.0,Drama,8.7,1347,2012-01-20,10000000,749641,2179623,Wein.,2012,0.0749641,0.2179623
tt3313066,Coriolanus,192.0,History,8.7,1347,2012-01-20,10000000,749641,2179623,Wein.,2012,0.0749641,0.2179623
tt3313066,Coriolanus,192.0,War,8.7,1347,2012-01-20,10000000,749641,2179623,Wein.,2012,0.0749641,0.2179623
tt1374989,Pride and Prejudice and Zombies,108.0,Action,5.8,46187,2016-02-05,28000000,10907291,16638300,SGem,2016,0.38954610714285715,0.594225
tt1374989,Pride and Prejudice and Zombies,108.0,Comedy,5.8,46187,2016-02-05,28000000,10907291,16638300,SGem,2016,0.38954610714285715,0.594225
tt1374989,Pride and Prejudice and Zombies,108.0,Horror,5.8,46187,2016-02-05,28000000,10907291,16638300,SGem,2016,0.38954610714285715,0.594225
tt1374992,Upside Down,109.0,Drama,6.4,66347,2013-03-15,50000000,102118,26387039,MNE,2013,0.00204236,0.52774078
tt1374992,Upside Down,109.0,Fantasy,6.4,66347,2013-03-15,50000000,102118,26387039,MNE,2013,0.00204236,0.52774078
tt1374992,Upside Down,109.0,Romance,6.4,66347,2013-03-15,50000000,102118,26387039,MNE,2013,0.00204236,0.52774078
tt1713561,Upside Down,0.0,Drama,7.7,6,2013-03-15,50000000,102118,26387039,MNE,2013,0.00204236,0.52774078
tt2105043,Upside Down,81.0,Drama,6.6,45,2013-03-15,50000000,102118,26387039,MNE,2013,0.00204236,0.52774078
tt1375666,Inception,148.0,Action,8.8,1841066,2010-07-16,160000000,292576195,835524642,WB,2010,1.82860121875,5.2220290125
tt1375666,Inception,148.0,Adventure,8.8,1841066,2010-07-16,160000000,292576195,835524642,WB,2010,1.82860121875,5.2220290125
tt1375666,Inception,148.0,Sci-Fi,8.8,1841066,2010-07-16,160000000,292576195,835524642,WB,2010,1.82860121875,5.2220290125
tt1375670,Grown Ups,102.0,Comedy,6.0,210377,2010-06-25,75000000,162001186,272223430,Sony,2010,2.160015813333333,3.629645733333333
tt1385826,The Adjustment Bureau,106.0,Romance,7.1,227616,2011-03-04,50200000,62495645,126931325,Uni.,2011,1.2449331673306774,2.5285124501992033
tt1385826,The Adjustment Bureau,106.0,Sci-Fi,7.1,227616,2011-03-04,50200000,62495645,126931325,Uni.,2011,1.2449331673306774,2.5285124501992033
tt1385826,The Adjustment Bureau,106.0,Thriller,7.1,227616,2011-03-04,50200000,62495645,126931325,Uni.,2011,1.2449331673306774,2.5285124501992033
tt1385867,Cop Out,107.0,Action,5.6,81656,2010-02-26,37000000,44875481,55909910,WB,2010,1.2128508378378378,1.5110786486486487
tt1385867,Cop Out,107.0,Comedy,5.6,81656,2010-02-26,37000000,44875481,55909910,WB,2010,1.2128508378378378,1.5110786486486487
tt1385867,Cop Out,107.0,Crime,5.6,81656,2010-02-26,37000000,44875481,55909910,WB,2010,1.2128508378378378,1.5110786486486487
tt1386588,The Other Guys,107.0,Action,6.7,221664,2010-08-06,100000000,119219978,170936470,Sony,2010,1.19219978,1.7093647
tt1386588,The Other Guys,107.0,Comedy,6.7,221664,2010-08-06,100000000,119219978,170936470,Sony,2010,1.19219978,1.7093647
tt1386588,The Other Guys,107.0,Crime,6.7,221664,2010-08-06,100000000,119219978,170936470,Sony,2010,1.19219978,1.7093647
tt1386697,Suicide Squad,123.0,Action,6.0,533039,2016-08-05,175000000,325100054,746059887,WB,2016,1.8577145942857143,4.263199354285715
tt1386697,Suicide Squad,123.0,Adventure,6.0,533039,2016-08-05,175000000,325100054,746059887,WB,2016,1.8577145942857143,4.263199354285715
tt1386697,Suicide Squad,123.0,Fantasy,6.0,533039,2016-08-05,175000000,325100054,746059887,WB,2016,1.8577145942857143,4.263199354285715
tt1389072,Downsizing,135.0,Drama,5.7,74815,2017-12-22,68000000,24449754,54462971,Par.,2017,0.35955520588235296,0.800926044117647
tt1389072,Downsizing,135.0,Sci-Fi,5.7,74815,2017-12-22,68000000,24449754,54462971,Par.,2017,0.35955520588235296,0.800926044117647
tt1389137,We Bought a Zoo,124.0,Comedy,7.1,126849,2011-12-23,50000000,75624550,118729073,Fox,2011,1.512491,2.37458146
tt1389137,We Bought a Zoo,124.0,Drama,7.1,126849,2011-12-23,50000000,75624550,118729073,Fox,2011,1.512491,2.37458146
tt1389137,We Bought a Zoo,124.0,Family,7.1,126849,2011-12-23,50000000,75624550,118729073,Fox,2011,1.512491,2.37458146
tt1389139,When the Bough Breaks,107.0,Crime,5.1,4729,2016-09-09,10000000,29747603,30768449,SGem,2016,2.9747603,3.0768449
tt1389139,When the Bough Breaks,107.0,Drama,5.1,4729,2016-09-09,10000000,29747603,30768449,SGem,2016,2.9747603,3.0768449
tt1389139,When the Bough Breaks,107.0,Horror,5.1,4729,2016-09-09,10000000,29747603,30768449,SGem,2016,2.9747603,3.0768449
tt6814096,When the Bough Breaks,93.0,Unknown,6.1,8,2016-09-09,10000000,29747603,30768449,SGem,2016,2.9747603,3.0768449
tt1390411,In the Heart of the Sea,122.0,Action,6.9,108628,2015-12-11,100000000,25020758,89693309,WB,2015,0.25020758,0.89693309
tt1390411,In the Heart of the Sea,122.0,Adventure,6.9,108628,2015-12-11,100000000,25020758,89693309,WB,2015,0.25020758,0.89693309
tt1390411,In the Heart of the Sea,122.0,Biography,6.9,108628,2015-12-11,100000000,25020758,89693309,WB,2015,0.25020758,0.89693309
tt1392170,The Hunger Games,142.0,Action,7.2,795227,2012-03-23,80000000,408010692,677923379,LGF,2012,5.10013365,8.4740422375
tt1392170,The Hunger Games,142.0,Adventure,7.2,795227,2012-03-23,80000000,408010692,677923379,LGF,2012,5.10013365,8.4740422375
tt1392170,The Hunger Games,142.0,Sci-Fi,7.2,795227,2012-03-23,80000000,408010692,677923379,LGF,2012,5.10013365,8.4740422375
tt1392190,Mad Max: Fury Road,120.0,Action,8.1,780910,2015-05-15,150000000,153636354,370098020,WB,2015,1.02424236,2.467320133333333
tt1392190,Mad Max: Fury Road,120.0,Adventure,8.1,780910,2015-05-15,150000000,153636354,370098020,WB,2015,1.02424236,2.467320133333333
tt1392190,Mad Max: Fury Road,120.0,Sci-Fi,8.1,780910,2015-05-15,150000000,153636354,370098020,WB,2015,1.02424236,2.467320133333333
tt1392197,Marmaduke,87.0,Comedy,4.2,13283,2010-06-04,50000000,33644788,89895930,Fox,2010,0.67289576,1.7979186
tt1392197,Marmaduke,87.0,Family,4.2,13283,2010-06-04,50000000,33644788,89895930,Fox,2010,0.67289576,1.7979186
tt1392214,Prisoners,153.0,Crime,8.1,526273,2013-09-20,46000000,61002302,113402302,WB,2013,1.326137,2.465267434782609
tt1392214,Prisoners,153.0,Drama,8.1,526273,2013-09-20,46000000,61002302,113402302,WB,2013,1.326137,2.465267434782609
tt1392214,Prisoners,153.0,Mystery,8.1,526273,2013-09-20,46000000,61002302,113402302,WB,2013,1.326137,2.465267434782609
tt1396484,It,135.0,Horror,7.4,359123,2017-09-08,35000000,327481748,697457969,WB (NL),2017,9.356621371428572,19.927370542857144
tt1396484,It,135.0,Thriller,7.4,359123,2017-09-08,35000000,327481748,697457969,WB (NL),2017,9.356621371428572,19.927370542857144
tt1397280,Taken 2,92.0,Action,6.3,273106,2012-10-05,45000000,139854287,377807404,Fox,2012,3.1078730444444442,8.395720088888888
tt1397280,Taken 2,92.0,Thriller,6.3,273106,2012-10-05,45000000,139854287,377807404,Fox,2012,3.1078730444444442,8.395720088888888
tt1397514,Journey 2: The Mysterious Island,94.0,Action,5.8,83507,2012-02-10,79000000,103860290,318146162,WB (NL),2012,1.3146872151898734,4.027166607594936
tt1397514,Journey 2: The Mysterious Island,94.0,Adventure,5.8,83507,2012-02-10,79000000,103860290,318146162,WB (NL),2012,1.3146872151898734,4.027166607594936
tt1397514,Journey 2: The Mysterious Island,94.0,Comedy,5.8,83507,2012-02-10,79000000,103860290,318146162,WB (NL),2012,1.3146872151898734,4.027166607594936
tt1398426,Straight Outta Compton,147.0,Biography,7.9,165307,2015-08-14,28000000,161197785,202182981,Uni.,2015,5.75706375,7.22082075
tt1398426,Straight Outta Compton,147.0,Drama,7.9,165307,2015-08-14,28000000,161197785,202182981,Uni.,2015,5.75706375,7.22082075
tt1398426,Straight Outta Compton,147.0,History,7.9,165307,2015-08-14,28000000,161197785,202182981,Uni.,2015,5.75706375,7.22082075
tt1399103,Transformers: Dark of the Moon,154.0,Action,6.2,366409,2011-06-29,195000000,352390543,1123790543,P/DW,2011,1.8071309897435897,5.763028425641026
tt1399103,Transformers: Dark of the Moon,154.0,Adventure,6.2,366409,2011-06-29,195000000,352390543,1123790543,P/DW,2011,1.8071309897435897,5.763028425641026
tt1399103,Transformers: Dark of the Moon,154.0,Sci-Fi,6.2,366409,2011-06-29,195000000,352390543,1123790543,P/DW,2011,1.8071309897435897,5.763028425641026
tt1399683,Winter's Bone,100.0,Drama,7.2,127751,2010-06-11,2000000,6531503,16131551,RAtt.,2010,3.2657515,8.0657755
tt1399683,Winter's Bone,100.0,Mystery,7.2,127751,2010-06-11,2000000,6531503,16131551,RAtt.,2010,3.2657515,8.0657755
tt1401152,Unknown,113.0,Action,6.9,235167,2011-02-18,40000000,63686397,136123083,WB,2011,1.592159925,3.403077075
tt1401152,Unknown,113.0,Mystery,6.9,235167,2011-02-18,40000000,63686397,136123083,WB,2011,1.592159925,3.403077075
tt1401152,Unknown,113.0,Thriller,6.9,235167,2011-02-18,40000000,63686397,136123083,WB,2011,1.592159925,3.403077075
tt1401152,Unknown,113.0,Action,6.9,235167,2006-11-03,3700000,26403,3355048,WB,2011,0.007135945945945946,0.9067697297297297
tt1401152,Unknown,113.0,Mystery,6.9,235167,2006-11-03,3700000,26403,3355048,WB,2011,0.007135945945945946,0.9067697297297297
tt1401152,Unknown,113.0,Thriller,6.9,235167,2006-11-03,3700000,26403,3355048,WB,2011,0.007135945945945946,0.9067697297297297
tt2402731,Unknown,96.0,Drama,6.9,14,2011-02-18,40000000,63686397,136123083,WB,2011,1.592159925,3.403077075
tt2402731,Unknown,96.0,Drama,6.9,14,2006-11-03,3700000,26403,3355048,WB,2011,0.007135945945945946,0.9067697297297297
tt1402488,Happy Feet Two,100.0,Adventure,5.9,38396,2011-11-18,135000000,64006466,157956466,WB,2011,0.47412197037037035,1.1700478962962964
tt1402488,Happy Feet Two,100.0,Animation,5.9,38396,2011-11-18,135000000,64006466,157956466,WB,2011,0.47412197037037035,1.1700478962962964
tt1402488,Happy Feet Two,100.0,Comedy,5.9,38396,2011-11-18,135000000,64006466,157956466,WB,2011,0.47412197037037035,1.1700478962962964
tt1403177,Hesher,106.0,Comedy,7.0,48483,2011-05-13,7000000,382946,382946,WHE,2011,0.05470657142857143,0.05470657142857143
tt1403177,Hesher,106.0,Crime,7.0,48483,2011-05-13,7000000,382946,382946,WHE,2011,0.05470657142857143,0.05470657142857143
tt1403177,Hesher,106.0,Drama,7.0,48483,2011-05-13,7000000,382946,382946,WHE,2011,0.05470657142857143,0.05470657142857143
tt1403241,Wolves,91.0,Action,5.3,7312,2014-11-14,18000000,0,94953,KE,2014,0.0,0.005275166666666667
tt1403241,Wolves,91.0,Fantasy,5.3,7312,2014-11-14,18000000,0,94953,KE,2014,0.0,0.005275166666666667
tt1403241,Wolves,91.0,Horror,5.3,7312,2014-11-14,18000000,0,94953,KE,2014,0.0,0.005275166666666667
tt4623856,Wolves,109.0,Drama,5.6,884,2014-11-14,18000000,0,94953,KE,2014,0.0,0.005275166666666667
tt4623856,Wolves,109.0,Sport,5.6,884,2014-11-14,18000000,0,94953,KE,2014,0.0,0.005275166666666667
tt1403865,True Grit,110.0,Adventure,7.6,284034,2010-12-22,35000000,171243005,252276928,Par.,2010,4.892657285714286,7.207912228571429
tt1403865,True Grit,110.0,Drama,7.6,284034,2010-12-22,35000000,171243005,252276928,Par.,2010,4.892657285714286,7.207912228571429
tt1403865,True Grit,110.0,Western,7.6,284034,2010-12-22,35000000,171243005,252276928,Par.,2010,4.892657285714286,7.207912228571429
tt1403981,Remember Me,113.0,Drama,7.1,129443,2010-03-12,16000000,19068240,56506120,Sum.,2010,1.191765,3.5316325
tt1403981,Remember Me,113.0,Romance,7.1,129443,2010-03-12,16000000,19068240,56506120,Sum.,2010,1.191765,3.5316325
tt4843358,Remember Me,85.0,Comedy,5.2,72,2010-03-12,16000000,19068240,56506120,Sum.,2010,1.191765,3.5316325
tt1405500,For Colored Girls,133.0,Drama,6.1,6728,2010-11-05,21000000,37729698,38017873,LGF,2010,1.7966522857142857,1.8103749047619047
tt1407061,Just Wright,100.0,Comedy,5.9,12466,2010-05-14,12000000,21540363,21867665,FoxS,2010,1.79503025,1.8223054166666666
tt1407061,Just Wright,100.0,Romance,5.9,12466,2010-05-14,12000000,21540363,21867665,FoxS,2010,1.79503025,1.8223054166666666
tt1407061,Just Wright,100.0,Sport,5.9,12466,2010-05-14,12000000,21540363,21867665,FoxS,2010,1.79503025,1.8223054166666666
tt1408101,Star Trek Into Darkness,132.0,Action,7.7,445535,2013-05-16,190000000,228778661,467381584,Par.,2013,1.2040982157894737,2.4599030736842105
tt1408101,Star Trek Into Darkness,132.0,Adventure,7.7,445535,2013-05-16,190000000,228778661,467381584,Par.,2013,1.2040982157894737,2.4599030736842105
tt1408101,Star Trek Into Darkness,132.0,Sci-Fi,7.7,445535,2013-05-16,190000000,228778661,467381584,Par.,2013,1.2040982157894737,2.4599030736842105
tt1408253,Ride Along,99.0,Action,6.2,94529,2014-01-17,25000000,134202565,153733800,Uni.,2014,5.3681026,6.149352
tt1408253,Ride Along,99.0,Comedy,6.2,94529,2014-01-17,25000000,134202565,153733800,Uni.,2014,5.3681026,6.149352
tt1408253,Ride Along,99.0,Crime,6.2,94529,2014-01-17,25000000,134202565,153733800,Uni.,2014,5.3681026,6.149352
tt2263520,Ride Along,87.0,Action,4.4,14,2014-01-17,25000000,134202565,153733800,Uni.,2014,5.3681026,6.149352
tt1411238,No Strings Attached,108.0,Comedy,6.2,197663,2011-01-21,25000000,70662220,149228078,Par.,2011,2.8264888,5.96912312
tt1411238,No Strings Attached,108.0,Romance,6.2,197663,2011-01-21,25000000,70662220,149228078,Par.,2011,2.8264888,5.96912312
tt1411250,Riddick,119.0,Action,6.4,144821,2013-09-06,38000000,42025135,94763758,Uni.,2013,1.105924605263158,2.493783105263158
tt1411250,Riddick,119.0,Adventure,6.4,144821,2013-09-06,38000000,42025135,94763758,Uni.,2013,1.105924605263158,2.493783105263158
tt1411250,Riddick,119.0,Sci-Fi,6.4,144821,2013-09-06,38000000,42025135,94763758,Uni.,2013,1.105924605263158,2.493783105263158
